Record ID	Web ID	Genus/Morphon 	Feeding Preference	Trophic ID 	Taxon ID	Log(Abundance)	Log(averageMass)	Log(Biomass)	Soil pH	C-tot	N-tot	Airborne N	Total N-input	Manure-N	Manure-P	P-pore water	Soil phosphate	Soil-Ptot	Soil-Cd 	Soil-Cr	Soil-Cu	Soil-Hg	Soil-Ni	Soil-Pb	Soil-Zn	Mean rainfall	Max rainfall	Average-T	Average-Tmax	Latitude	Longitude	Vegetation cover (%)	Ecosystem Type ID
1841	135	Scutacaridae	Omnivore mite	82	82124	3.6	-0.61	2.99	5.4	18.6	1	37.6	419	381	97	36	470	507	0.27	27.9	8.6	0.03	<DL	8.5	28.1	2.2	12.2	19.8	29.3	51.62	5.92	66	3
1842	135	Sminthurinus	Plant-feeding collembolans and symphylids	13	13034	3.71	0.62	4.33	5.4	18.6	1	37.6	419	381	97	36	470	507	0.27	27.9	8.6	0.03	<DL	8.5	28.1	2.2	12.2	19.8	29.3	51.62	5.92	66	3
1843	135	Stigmaeidae	Omnivore mite	82	82131	2.28	0.23	2.51	5.4	18.6	1	37.6	419	381	97	36	470	507	0.27	27.9	8.6	0.03	<DL	8.5	28.1	2.2	12.2	19.8	29.3	51.62	5.92	66	3
1844	135	Tarsonemidae	Parasitizing mite (hosts are mites or nematodes)	92	92133	3.83	-0.7	3.13	5.4	18.6	1	37.6	419	381	97	36	470	507	0.27	27.9	8.6	0.03	<DL	8.5	28.1	2.2	12.2	19.8	29.3	51.62	5.92	66	3
1845	135	Tylenchidae	Fungivore nematode	21	21160	4.53	-1.36	3.17	5.4	18.6	1	37.6	419	381	97	36	470	507	0.27	27.9	8.6	0.03	<DL	8.5	28.1	2.2	12.2	19.8	29.3	51.62	5.92	66	3
1846	135	Tylenchorhynchus	Plant-feeding nematode	11	11163	3.83	-0.66	3.17	5.4	18.6	1	37.6	419	381	97	36	470	507	0.27	27.9	8.6	0.03	<DL	8.5	28.1	2.2	12.2	19.8	29.3	51.62	5.92	66	3
1847	135	Tyrophagus	Microphytophage mite (feeding on fungi)	22	22140	2.28	0.01	2.28	5.4	18.6	1	37.6	419	381	97	36	470	507	0.27	27.9	8.6	0.03	<DL	8.5	28.1	2.2	12.2	19.8	29.3	51.62	5.92	66	3
1848	136	Achaeta	Fungivore enchytraeids	24	24001	2.47	0.6	3.07	4.7	24.1	2	37.1	450	413	105.1	81	660	795	0.28	24.7	10.3	0.03	<DL	15.4	23.7	3.4	16.7	20.8	29.3	51.64	5.86	36	1
1849	136	Acrobeles	Bacterivore nematode	31	31002	4.7	-0.72	3.98	4.7	24.1	2	37.1	450	413	105.1	81	660	795	0.28	24.7	10.3	0.03	<DL	15.4	23.7	3.4	16.7	20.8	29.3	51.64	5.86	36	1
1850	136	Acrobeloides	Bacterivore nematode	31	31003	5.11	-1.17	3.94	4.7	24.1	2	37.1	450	413	105.1	81	660	795	0.28	24.7	10.3	0.03	<DL	15.4	23.7	3.4	16.7	20.8	29.3	51.64	5.86	36	1
1851	136	Alliphis	Predatory mite (attacking nematodes)	52	52004	3.52	0.05	3.57	4.7	24.1	2	37.1	450	413	105.1	81	660	795	0.28	24.7	10.3	0.03	<DL	15.4	23.7	3.4	16.7	20.8	29.3	51.64	5.86	36	1
1852	136	Anaplectus	Bacterivore nematode	31	31012	4	-0.52	3.48	4.7	24.1	2	37.1	450	413	105.1	81	660	795	0.28	24.7	10.3	0.03	<DL	15.4	23.7	3.4	16.7	20.8	29.3	51.64	5.86	36	1
1853	136	Aphelenchoides	Fungivore nematode	21	21016	4.3	-1.5	2.81	4.7	24.1	2	37.1	450	413	105.1	81	660	795	0.28	24.7	10.3	0.03	<DL	15.4	23.7	3.4	16.7	20.8	29.3	51.64	5.86	36	1
1854	136	Aporcelaimellus	Omnivore nematode	81	81019	4.48	0.55	5.03	4.7	24.1	2	37.1	450	413	105.1	81	660	795	0.28	24.7	10.3	0.03	<DL	15.4	23.7	3.4	16.7	20.8	29.3	51.64	5.86	36	1
1855	136	Aporrectodea	Substrate-ingesting lumbricids	45	45013	1.1	4.7	5.8	4.7	24.1	2	37.1	450	413	105.1	81	660	795	0.28	24.7	10.3	0.03	<DL	15.4	23.7	3.4	16.7	20.8	29.3	51.64	5.86	36	1
1856	136	Bdellidae	Predatory mite (attacking arthropods)	62	62015	2.88	0.82	3.69	4.7	24.1	2	37.1	450	413	105.1	81	660	795	0.28	24.7	10.3	0.03	<DL	15.4	23.7	3.4	16.7	20.8	29.3	51.64	5.86	36	1
1857	136	Cephalobidae	Bacterivore nematode	31	31032	4.3	-1.06	3.25	4.7	24.1	2	37.1	450	413	105.1	81	660	795	0.28	24.7	10.3	0.03	<DL	15.4	23.7	3.4	16.7	20.8	29.3	51.64	5.86	36	1
1858	136	Cervidellus	Bacterivore nematode	31	31034	4.3	-1.24	3.06	4.7	24.1	2	37.1	450	413	105.1	81	660	795	0.28	24.7	10.3	0.03	<DL	15.4	23.7	3.4	16.7	20.8	29.3	51.64	5.86	36	1
1859	136	Cheiroseius (=Sejus)	Generalist mite	72	72026	2.88	0.36	3.24	4.7	24.1	2	37.1	450	413	105.1	81	660	795	0.28	24.7	10.3	0.03	<DL	15.4	23.7	3.4	16.7	20.8	29.3	51.64	5.86	36	1
1860	136	Dauerlarvae stage	"Passive, substrate-related nematode"	41	41046	5.68	-0.8	4.88	4.7	24.1	2	37.1	450	413	105.1	81	660	795	0.28	24.7	10.3	0.03	<DL	15.4	23.7	3.4	16.7	20.8	29.3	51.64	5.86	36	1
1861	136	Dendrolaelaps	Generalist mite	72	72034	2.28	0.03	2.3	4.7	24.1	2	37.1	450	413	105.1	81	660	795	0.28	24.7	10.3	0.03	<DL	15.4	23.7	3.4	16.7	20.8	29.3	51.64	5.86	36	1
1862	136	Diphtherophora	Fungivore nematode	21	21048	4	-1.08	2.92	4.7	24.1	2	37.1	450	413	105.1	81	660	795	0.28	24.7	10.3	0.03	<DL	15.4	23.7	3.4	16.7	20.8	29.3	51.64	5.86	36	1
1863	136	Dolichodoridae	Plant-feeding nematode	11	11054	4.7	-0.89	3.81	4.7	24.1	2	37.1	450	413	105.1	81	660	795	0.28	24.7	10.3	0.03	<DL	15.4	23.7	3.4	16.7	20.8	29.3	51.64	5.86	36	1
1864	136	Dorylaimoidea	Omnivore nematode	81	81058	4.3	-0.6	3.7	4.7	24.1	2	37.1	450	413	105.1	81	660	795	0.28	24.7	10.3	0.03	<DL	15.4	23.7	3.4	16.7	20.8	29.3	51.64	5.86	36	1
1865	136	Enchytraeidae (juveniles)	Substrate-inhabiting enchytraeids	44	44000	4.46	1.13	5.6	4.7	24.1	2	37.1	450	413	105.1	81	660	795	0.28	24.7	10.3	0.03	<DL	15.4	23.7	3.4	16.7	20.8	29.3	51.64	5.86	36	1
1866	136	Enchytraeus	Bacterivore enchytraeids	34	34004	3.94	0.92	4.86	4.7	24.1	2	37.1	450	413	105.1	81	660	795	0.28	24.7	10.3	0.03	<DL	15.4	23.7	3.4	16.7	20.8	29.3	51.64	5.86	36	1
1867	136	Eucephalobus	Bacterivore nematode	31	31065	5	-0.86	4.14	4.7	24.1	2	37.1	450	413	105.1	81	660	795	0.28	24.7	10.3	0.03	<DL	15.4	23.7	3.4	16.7	20.8	29.3	51.64	5.86	36	1
1868	136	Eupodidae	Omnivore mite	82	82047	3.77	0.01	3.77	4.7	24.1	2	37.1	450	413	105.1	81	660	795	0.28	24.7	10.3	0.03	<DL	15.4	23.7	3.4	16.7	20.8	29.3	51.64	5.86	36	1
1869	136	Fridericia	Fungivore enchytraeids	24	24006	3.15	1.86	5.01	4.7	24.1	2	37.1	450	413	105.1	81	660	795	0.28	24.7	10.3	0.03	<DL	15.4	23.7	3.4	16.7	20.8	29.3	51.64	5.86	36	1
1870	136	Henlea	Substrate-inhabiting enchytraeids	44	44009	3.09	1.72	4.82	4.7	24.1	2	37.1	450	413	105.1	81	660	795	0.28	24.7	10.3	0.03	<DL	15.4	23.7	3.4	16.7	20.8	29.3	51.64	5.86	36	1
1871	136	Hypogastrura	Fungivore insects and pauropods	23	23012	3.62	0.98	4.6	4.7	24.1	2	37.1	450	413	105.1	81	660	795	0.28	24.7	10.3	0.03	<DL	15.4	23.7	3.4	16.7	20.8	29.3	51.64	5.86	36	1
1872	136	Isotoma	Fungivore insects and pauropods	23	23013	3.71	1.9	5.61	4.7	24.1	2	37.1	450	413	105.1	81	660	795	0.28	24.7	10.3	0.03	<DL	15.4	23.7	3.4	16.7	20.8	29.3	51.64	5.86	36	1
1873	136	Longidorus	Plant-feeding nematode	11	11087	4	0.67	4.67	4.7	24.1	2	37.1	450	413	105.1	81	660	795	0.28	24.7	10.3	0.03	<DL	15.4	23.7	3.4	16.7	20.8	29.3	51.64	5.86	36	1
1874	136	Lumbricus	Substrate-ingesting lumbricids	45	45018	1.46	4.6	6.06	4.7	24.1	2	37.1	450	413	105.1	81	660	795	0.28	24.7	10.3	0.03	<DL	15.4	23.7	3.4	16.7	20.8	29.3	51.64	5.86	36	1
1875	136	Mononchidae	Predating nematode (consuming nematodes)	51	51102	4	-0.83	3.17	4.7	24.1	2	37.1	450	413	105.1	81	660	795	0.28	24.7	10.3	0.03	<DL	15.4	23.7	3.4	16.7	20.8	29.3	51.64	5.86	36	1
1876	136	Neodiplogasteridae	Omnivore nematode	81	81108	4	-1.47	2.53	4.7	24.1	2	37.1	450	413	105.1	81	660	795	0.28	24.7	10.3	0.03	<DL	15.4	23.7	3.4	16.7	20.8	29.3	51.64	5.86	36	1
1877	136	Oppiella	Microphytophage mite (feeding on fungi)	22	22087	2.75	-0.45	2.31	4.7	24.1	2	37.1	450	413	105.1	81	660	795	0.28	24.7	10.3	0.03	<DL	15.4	23.7	3.4	16.7	20.8	29.3	51.64	5.86	36	1
1878	136	Panagrolaimus	Bacterivore nematode	31	31116	4	-0.94	3.05	4.7	24.1	2	37.1	450	413	105.1	81	660	795	0.28	24.7	10.3	0.03	<DL	15.4	23.7	3.4	16.7	20.8	29.3	51.64	5.86	36	1
1879	136	Parasitus	Generalist mite	72	72096	2.82	0.86	3.68	4.7	24.1	2	37.1	450	413	105.1	81	660	795	0.28	24.7	10.3	0.03	<DL	15.4	23.7	3.4	16.7	20.8	29.3	51.64	5.86	36	1
1880	136	Pergamasus	Generalist mite	72	72100	2.82	1.08	3.9	4.7	24.1	2	37.1	450	413	105.1	81	660	795	0.28	24.7	10.3	0.03	<DL	15.4	23.7	3.4	16.7	20.8	29.3	51.64	5.86	36	1
1881	136	Plectus	Bacterivore nematode	31	31127	4.3	-0.58	3.72	4.7	24.1	2	37.1	450	413	105.1	81	660	795	0.28	24.7	10.3	0.03	<DL	15.4	23.7	3.4	16.7	20.8	29.3	51.64	5.86	36	1
1882	136	Pratylenchus	Plant-feeding nematode	11	11129	4.48	-1.23	3.25	4.7	24.1	2	37.1	450	413	105.1	81	660	795	0.28	24.7	10.3	0.03	<DL	15.4	23.7	3.4	16.7	20.8	29.3	51.64	5.86	36	1
1883	136	Prismatolaimus	Bacterivore nematode	31	31131	4	-1.28	2.72	4.7	24.1	2	37.1	450	413	105.1	81	660	795	0.28	24.7	10.3	0.03	<DL	15.4	23.7	3.4	16.7	20.8	29.3	51.64	5.86	36	1
1884	136	Rhabditidae	Bacterivore nematode	31	31142	5.45	-0.69	4.76	4.7	24.1	2	37.1	450	413	105.1	81	660	795	0.28	24.7	10.3	0.03	<DL	15.4	23.7	3.4	16.7	20.8	29.3	51.64	5.86	36	1
1885	136	Rhodacarus	Generalist mite	72	72120	1.98	0.01	1.98	4.7	24.1	2	37.1	450	413	105.1	81	660	795	0.28	24.7	10.3	0.03	<DL	15.4	23.7	3.4	16.7	20.8	29.3	51.64	5.86	36	1
1886	136	Scutacaridae	Omnivore mite	82	82124	3.32	-0.61	2.71	4.7	24.1	2	37.1	450	413	105.1	81	660	795	0.28	24.7	10.3	0.03	<DL	15.4	23.7	3.4	16.7	20.8	29.3	51.64	5.86	36	1
1887	136	Sminthurinus	Plant-feeding collembolans and symphylids	13	13034	3.86	0.62	4.47	4.7	24.1	2	37.1	450	413	105.1	81	660	795	0.28	24.7	10.3	0.03	<DL	15.4	23.7	3.4	16.7	20.8	29.3	51.64	5.86	36	1
1888	136	Stigmaeidae	Omnivore mite	82	82131	2.45	0.23	2.68	4.7	24.1	2	37.1	450	413	105.1	81	660	795	0.28	24.7	10.3	0.03	<DL	15.4	23.7	3.4	16.7	20.8	29.3	51.64	5.86	36	1
1889	136	Tarsonemidae	Parasitizing mite (hosts are mites or nematodes)	92	92133	3.41	-0.7	2.71	4.7	24.1	2	37.1	450	413	105.1	81	660	795	0.28	24.7	10.3	0.03	<DL	15.4	23.7	3.4	16.7	20.8	29.3	51.64	5.86	36	1
1890	136	Tectocepheus	Microphytophage mite (feeding on fungi)	22	22135	2.45	-0.22	2.23	4.7	24.1	2	37.1	450	413	105.1	81	660	795	0.28	24.7	10.3	0.03	<DL	15.4	23.7	3.4	16.7	20.8	29.3	51.64	5.86	36	1
1891	136	Thornematidae	Omnivore nematode	81	81151	4	-0.47	3.53	4.7	24.1	2	37.1	450	413	105.1	81	660	795	0.28	24.7	10.3	0.03	<DL	15.4	23.7	3.4	16.7	20.8	29.3	51.64	5.86	36	1
1892	136	Tylenchidae	Fungivore nematode	21	21160	4.9	-1.36	3.54	4.7	24.1	2	37.1	450	413	105.1	81	660	795	0.28	24.7	10.3	0.03	<DL	15.4	23.7	3.4	16.7	20.8	29.3	51.64	5.86	36	1
1893	136	Tylenchorhynchus	Plant-feeding nematode	11	11163	4.6	-0.66	3.94	4.7	24.1	2	37.1	450	413	105.1	81	660	795	0.28	24.7	10.3	0.03	<DL	15.4	23.7	3.4	16.7	20.8	29.3	51.64	5.86	36	1
1894	136	Tyrophagus	Microphytophage mite (feeding on fungi)	22	22140	3.02	0.01	3.02	4.7	24.1	2	37.1	450	413	105.1	81	660	795	0.28	24.7	10.3	0.03	<DL	15.4	23.7	3.4	16.7	20.8	29.3	51.64	5.86	36	1
1895	137	Acrobeles	Bacterivore nematode	31	31002	3.94	-0.72	3.22	5.3	49.2	N/A	26.7	227	200	50.9	38	470	N/A	0.17	14	11	0.04	0	11.9	25.3	2	9.3	19.5	24	52.8	6.17	79	2
1896	137	Acrobeloides	Bacterivore nematode	31	31003	5.06	-1.17	3.89	5.3	49.2	N/A	26.7	227	200	50.9	38	470	N/A	0.17	14	11	0.04	0	11.9	25.3	2	9.3	19.5	24	52.8	6.17	79	2
1897	137	Aglenchus	Plant-feeding nematode	11	11006	4.55	-1.05	3.49	5.3	49.2	N/A	26.7	227	200	50.9	38	470	N/A	0.17	14	11	0.04	0	11.9	25.3	2	9.3	19.5	24	52.8	6.17	79	2
1898	137	Alliphis	Predatory mite (attacking nematodes)	52	52004	3.18	0.05	3.23	5.3	49.2	N/A	26.7	227	200	50.9	38	470	N/A	0.17	14	11	0.04	0	11.9	25.3	2	9.3	19.5	24	52.8	6.17	79	2
1899	137	Anaplectus	Bacterivore nematode	31	31012	3.94	-0.52	3.42	5.3	49.2	N/A	26.7	227	200	50.9	38	470	N/A	0.17	14	11	0.04	0	11.9	25.3	2	9.3	19.5	24	52.8	6.17	79	2
1900	137	Aphelenchoides	Fungivore nematode	21	21016	4.55	-1.5	3.05	5.3	49.2	N/A	26.7	227	200	50.9	38	470	N/A	0.17	14	11	0.04	0	11.9	25.3	2	9.3	19.5	24	52.8	6.17	79	2
1901	137	Aphelenchus	Fungivore nematode	21	21018	3.94	-1.13	2.81	5.3	49.2	N/A	26.7	227	200	50.9	38	470	N/A	0.17	14	11	0.04	0	11.9	25.3	2	9.3	19.5	24	52.8	6.17	79	2
1902	137	Aporrectodea	Substrate-ingesting lumbricids	45	45013	1.46	4.7	6.17	5.3	49.2	N/A	26.7	227	200	50.9	38	470	N/A	0.17	14	11	0.04	0	11.9	25.3	2	9.3	19.5	24	52.8	6.17	79	2
1903	137	Arctoseius	Generalist mite	72	72007	3.21	-0.15	3.05	5.3	49.2	N/A	26.7	227	200	50.9	38	470	N/A	0.17	14	11	0.04	0	11.9	25.3	2	9.3	19.5	24	52.8	6.17	79	2
1904	137	Cephalobidae	Bacterivore nematode	31	31032	3.94	-1.06	2.89	5.3	49.2	N/A	26.7	227	200	50.9	38	470	N/A	0.17	14	11	0.04	0	11.9	25.3	2	9.3	19.5	24	52.8	6.17	79	2
1905	137	Cheiroseius (=Sejus)	Generalist mite	72	72026	2.82	0.36	3.18	5.3	49.2	N/A	26.7	227	200	50.9	38	470	N/A	0.17	14	11	0.04	0	11.9	25.3	2	9.3	19.5	24	52.8	6.17	79	2
1906	137	Coslenchus	Plant-feeding nematode	11	11041	4.42	-0.82	3.6	5.3	49.2	N/A	26.7	227	200	50.9	38	470	N/A	0.17	14	11	0.04	0	11.9	25.3	2	9.3	19.5	24	52.8	6.17	79	2
1907	137	Dauerlarvae stage	"Passive, substrate-related nematode"	41	41046	4.72	-0.8	3.92	5.3	49.2	N/A	26.7	227	200	50.9	38	470	N/A	0.17	14	11	0.04	0	11.9	25.3	2	9.3	19.5	24	52.8	6.17	79	2
1908	137	Diphtherophora	Fungivore nematode	21	21048	3.94	-1.08	2.86	5.3	49.2	N/A	26.7	227	200	50.9	38	470	N/A	0.17	14	11	0.04	0	11.9	25.3	2	9.3	19.5	24	52.8	6.17	79	2
1909	137	Dolichodoridae	Plant-feeding nematode	11	11054	5.22	-0.89	4.34	5.3	49.2	N/A	26.7	227	200	50.9	38	470	N/A	0.17	14	11	0.04	0	11.9	25.3	2	9.3	19.5	24	52.8	6.17	79	2
1910	137	Dorylaimoidea	Omnivore nematode	81	81058	5.06	-0.6	4.45	5.3	49.2	N/A	26.7	227	200	50.9	38	470	N/A	0.17	14	11	0.04	0	11.9	25.3	2	9.3	19.5	24	52.8	6.17	79	2
1911	137	Enchytraeidae (juveniles)	Substrate-inhabiting enchytraeids	44	44000	3.82	1.2	5.01	5.3	49.2	N/A	26.7	227	200	50.9	38	470	N/A	0.17	14	11	0.04	0	11.9	25.3	2	9.3	19.5	24	52.8	6.17	79	2
1912	137	Enchytraeus	Bacterivore enchytraeids	34	34004	4.18	1.03	5.21	5.3	49.2	N/A	26.7	227	200	50.9	38	470	N/A	0.17	14	11	0.04	0	11.9	25.3	2	9.3	19.5	24	52.8	6.17	79	2
1913	137	Eucephalobus	Bacterivore nematode	31	31065	5.12	-0.86	4.26	5.3	49.2	N/A	26.7	227	200	50.9	38	470	N/A	0.17	14	11	0.04	0	11.9	25.3	2	9.3	19.5	24	52.8	6.17	79	2
1914	137	Eupodidae	Omnivore mite	82	82047	3.48	0.01	3.49	5.3	49.2	N/A	26.7	227	200	50.9	38	470	N/A	0.17	14	11	0.04	0	11.9	25.3	2	9.3	19.5	24	52.8	6.17	79	2
1915	137	Folsomia	Fungivore insects and pauropods	23	23009	1.98	0.9	2.88	5.3	49.2	N/A	26.7	227	200	50.9	38	470	N/A	0.17	14	11	0.04	0	11.9	25.3	2	9.3	19.5	24	52.8	6.17	79	2
1916	137	Fridericia	Fungivore enchytraeids	24	24006	3.03	1.72	4.75	5.3	49.2	N/A	26.7	227	200	50.9	38	470	N/A	0.17	14	11	0.04	0	11.9	25.3	2	9.3	19.5	24	52.8	6.17	79	2
1917	137	Helicotylenchus	Plant-feeding nematode	11	11074	4.85	-0.79	4.05	5.3	49.2	N/A	26.7	227	200	50.9	38	470	N/A	0.17	14	11	0.04	0	11.9	25.3	2	9.3	19.5	24	52.8	6.17	79	2
1918	137	Henlea	Substrate-inhabiting enchytraeids	44	44009	3.09	1.72	4.81	5.3	49.2	N/A	26.7	227	200	50.9	38	470	N/A	0.17	14	11	0.04	0	11.9	25.3	2	9.3	19.5	24	52.8	6.17	79	2
1919	137	Heterodera	Plant-feeding nematode	11	11077	4.42	-0.88	3.54	5.3	49.2	N/A	26.7	227	200	50.9	38	470	N/A	0.17	14	11	0.04	0	11.9	25.3	2	9.3	19.5	24	52.8	6.17	79	2
1920	137	Hypogastrura	Fungivore insects and pauropods	23	23012	3.12	0.98	4.1	5.3	49.2	N/A	26.7	227	200	50.9	38	470	N/A	0.17	14	11	0.04	0	11.9	25.3	2	9.3	19.5	24	52.8	6.17	79	2
1921	137	Isotoma	Fungivore insects and pauropods	23	23013	3.25	1.9	5.15	5.3	49.2	N/A	26.7	227	200	50.9	38	470	N/A	0.17	14	11	0.04	0	11.9	25.3	2	9.3	19.5	24	52.8	6.17	79	2
1922	137	Lasioseius	Generalist mite	72	72064	1.98	0.11	2.09	5.3	49.2	N/A	26.7	227	200	50.9	38	470	N/A	0.17	14	11	0.04	0	11.9	25.3	2	9.3	19.5	24	52.8	6.17	79	2
1923	137	Longidorus	Plant-feeding nematode	11	11087	3.94	0.67	4.62	5.3	49.2	N/A	26.7	227	200	50.9	38	470	N/A	0.17	14	11	0.04	0	11.9	25.3	2	9.3	19.5	24	52.8	6.17	79	2
1924	137	Lumbricus	Substrate-ingesting lumbricids	45	45018	1.32	4.6	5.91	5.3	49.2	N/A	26.7	227	200	50.9	38	470	N/A	0.17	14	11	0.04	0	11.9	25.3	2	9.3	19.5	24	52.8	6.17	79	2
1925	137	Macrocheles	Generalist mite	72	72072	1.98	0.76	2.74	5.3	49.2	N/A	26.7	227	200	50.9	38	470	N/A	0.17	14	11	0.04	0	11.9	25.3	2	9.3	19.5	24	52.8	6.17	79	2
1926	137	Meloidogyne	Plant-feeding nematode	11	11091	4.42	-1.29	3.13	5.3	49.2	N/A	26.7	227	200	50.9	38	470	N/A	0.17	14	11	0.04	0	11.9	25.3	2	9.3	19.5	24	52.8	6.17	79	2
1927	137	Metateratocephalus	Bacterivore nematode	31	31095	3.94	-1.51	2.44	5.3	49.2	N/A	26.7	227	200	50.9	38	470	N/A	0.17	14	11	0.04	0	11.9	25.3	2	9.3	19.5	24	52.8	6.17	79	2
1928	137	Microppia	Microphytophage mite (feeding on fungi)	22	22077	1.98	-0.54	1.43	5.3	49.2	N/A	26.7	227	200	50.9	38	470	N/A	0.17	14	11	0.04	0	11.9	25.3	2	9.3	19.5	24	52.8	6.17	79	2
1929	137	Mononchidae	Predating nematode (consuming nematodes)	51	51102	3.94	-0.83	3.12	5.3	49.2	N/A	26.7	227	200	50.9	38	470	N/A	0.17	14	11	0.04	0	11.9	25.3	2	9.3	19.5	24	52.8	6.17	79	2
1930	137	Panagrolaimus	Bacterivore nematode	31	31116	3.94	-0.94	3	5.3	49.2	N/A	26.7	227	200	50.9	38	470	N/A	0.17	14	11	0.04	0	11.9	25.3	2	9.3	19.5	24	52.8	6.17	79	2
1931	137	Paratylenchus	Plant-feeding nematode	11	11122	4.79	-1.24	3.54	5.3	49.2	N/A	26.7	227	200	50.9	38	470	N/A	0.17	14	11	0.04	0	11.9	25.3	2	9.3	19.5	24	52.8	6.17	79	2
1932	137	Pergamasus	Generalist mite	72	72100	2.67	1.08	3.76	5.3	49.2	N/A	26.7	227	200	50.9	38	470	N/A	0.17	14	11	0.04	0	11.9	25.3	2	9.3	19.5	24	52.8	6.17	79	2
1933	137	Plectidae	Bacterivore nematode	31	31126	3.94	-1.02	2.92	5.3	49.2	N/A	26.7	227	200	50.9	38	470	N/A	0.17	14	11	0.04	0	11.9	25.3	2	9.3	19.5	24	52.8	6.17	79	2
1934	137	Plectus	Bacterivore nematode	31	31127	4.42	-0.58	3.84	5.3	49.2	N/A	26.7	227	200	50.9	38	470	N/A	0.17	14	11	0.04	0	11.9	25.3	2	9.3	19.5	24	52.8	6.17	79	2
1935	137	Pratylenchus	Plant-feeding nematode	11	11129	3.94	-1.23	2.72	5.3	49.2	N/A	26.7	227	200	50.9	38	470	N/A	0.17	14	11	0.04	0	11.9	25.3	2	9.3	19.5	24	52.8	6.17	79	2
1936	137	Prismatolaimus	Bacterivore nematode	31	31131	4.42	-1.28	3.14	5.3	49.2	N/A	26.7	227	200	50.9	38	470	N/A	0.17	14	11	0.04	0	11.9	25.3	2	9.3	19.5	24	52.8	6.17	79	2
1937	137	Rhabditidae	Bacterivore nematode	31	31142	4.55	-0.69	3.85	5.3	49.2	N/A	26.7	227	200	50.9	38	470	N/A	0.17	14	11	0.04	0	11.9	25.3	2	9.3	19.5	24	52.8	6.17	79	2
1938	137	Scutacaridae	Omnivore mite	82	82124	2.93	-0.61	2.32	5.3	49.2	N/A	26.7	227	200	50.9	38	470	N/A	0.17	14	11	0.04	0	11.9	25.3	2	9.3	19.5	24	52.8	6.17	79	2
1939	137	Sminthurinus	Plant-feeding collembolans and symphylids	13	13034	3.93	0.62	4.54	5.3	49.2	N/A	26.7	227	200	50.9	38	470	N/A	0.17	14	11	0.04	0	11.9	25.3	2	9.3	19.5	24	52.8	6.17	79	2
1940	137	Stigmaeidae	Omnivore mite	82	82131	2.28	0.23	2.51	5.3	49.2	N/A	26.7	227	200	50.9	38	470	N/A	0.17	14	11	0.04	0	11.9	25.3	2	9.3	19.5	24	52.8	6.17	79	2
1941	137	Tarsonemidae	Parasitizing mite (hosts are mites or nematodes)	92	92133	2.82	-0.7	2.12	5.3	49.2	N/A	26.7	227	200	50.9	38	470	N/A	0.17	14	11	0.04	0	11.9	25.3	2	9.3	19.5	24	52.8	6.17	79	2
1942	137	Tylenchidae	Fungivore nematode	21	21160	5.29	-1.36	3.93	5.3	49.2	N/A	26.7	227	200	50.9	38	470	N/A	0.17	14	11	0.04	0	11.9	25.3	2	9.3	19.5	24	52.8	6.17	79	2
1943	137	Tylenchorhynchus	Plant-feeding nematode	11	11163	4.72	-0.66	4.06	5.3	49.2	N/A	26.7	227	200	50.9	38	470	N/A	0.17	14	11	0.04	0	11.9	25.3	2	9.3	19.5	24	52.8	6.17	79	2
1944	137	Uroobovella	Generalist mite	72	72141	1.98	0.9	2.88	5.3	49.2	N/A	26.7	227	200	50.9	38	470	N/A	0.17	14	11	0.04	0	11.9	25.3	2	9.3	19.5	24	52.8	6.17	79	2
1945	138	Acrobeloides	Bacterivore nematode	31	31003	4.72	-1.17	3.54	4.8	58.5	N/A	26	268	242	61.5	30	380	N/A	0.23	19.4	9	0.07	<DL	18.1	27.8	3.1	15.3	19.6	25.3	52.84	6.66	85	2
1946	138	Aglenchus	Plant-feeding nematode	11	11006	4.32	-1.05	3.26	4.8	58.5	N/A	26	268	242	61.5	30	380	N/A	0.23	19.4	9	0.07	<DL	18.1	27.8	3.1	15.3	19.6	25.3	52.84	6.66	85	2
1947	138	Alliphis	Predatory mite (attacking nematodes)	52	52004	2.28	0.05	2.33	4.8	58.5	N/A	26	268	242	61.5	30	380	N/A	0.23	19.4	9	0.07	<DL	18.1	27.8	3.1	15.3	19.6	25.3	52.84	6.66	85	2
1948	138	Allolobophora	Substrate-ingesting lumbricids	45	45012	1.1	5.32	6.41	4.8	58.5	N/A	26	268	242	61.5	30	380	N/A	0.23	19.4	9	0.07	<DL	18.1	27.8	3.1	15.3	19.6	25.3	52.84	6.66	85	2
1949	138	Anaplectus	Bacterivore nematode	31	31012	4.32	-0.52	3.8	4.8	58.5	N/A	26	268	242	61.5	30	380	N/A	0.23	19.4	9	0.07	<DL	18.1	27.8	3.1	15.3	19.6	25.3	52.84	6.66	85	2
1950	138	Aphelenchoides	Fungivore nematode	21	21016	4.32	-1.5	2.82	4.8	58.5	N/A	26	268	242	61.5	30	380	N/A	0.23	19.4	9	0.07	<DL	18.1	27.8	3.1	15.3	19.6	25.3	52.84	6.66	85	2
1951	138	Aporrectodea	Substrate-ingesting lumbricids	45	45013	1.32	4.7	6.02	4.8	58.5	N/A	26	268	242	61.5	30	380	N/A	0.23	19.4	9	0.07	<DL	18.1	27.8	3.1	15.3	19.6	25.3	52.84	6.66	85	2
